gene_symbol	gene_symbol_original	gene_symbol_corrected_reason	PheGenI_n	PheGenI_evidence	hgnc_id	name	locus_group	locus_type	status	location	location_sortable	alias_symbol	alias_name	prev_symbol	prev_name	gene_family	gene_family_id	date_approved_reserved	date_symbol_changed	date_name_changed	date_modified	entrez_id	ensembl_gene_id	vega_id	ucsc_id	ena	refseq_accession	ccds_id	uniprot_ids	pubmed_id	mgd_id	rgd_id	lsdb	cosmic	omim_id	mirbase	homeodb	snornabase	bioparadigms_slc	orphanet	pseudogene.org	horde_id	merops	imgt	iuphar	kznf_gene_catalog	mamit.trnadb	cd	lncrnadb	enzyme_id	intermediate_filament_db	rna_central_ids	download_url	download_date	mult_matches
RPL34P19	RPL34P19	ok	1	rs1251350, RPL34P19 and KIF5B, PMID:26198764	HGNC:36925	ribosomal protein L34 pseudogene 19	pseudogene	pseudogene	Approved	10p11.22	10p11.22	NA	NA	NA	NA	NA	NA	2009-03-06	NA	NA	2016-08-16	100271494	ENSG00000230240	OTTHUMG00000017914	NA	NA	NG_010697	NA	NA	19123937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PGOHUM00000290089	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RPL34P25	RPL34P25	ok	1	rs11044946, RPL34P25 and TCP1P3, PMID:26198764	HGNC:35895	ribosomal protein L34 pseudogene 25	pseudogene	pseudogene	Approved	12p12	12p12	NA	NA	NA	NA	NA	NA	2009-03-06	NA	NA	2009-03-11	100271501	NA	NA	NA	NA	NG_010736	NA	NA	19123937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RPL35AP15	RPL35AP15	ok	1	rs7712671, RPS17P2 and RPL35AP15, PMID:26198764	HGNC:36974	ribosomal protein L35a pseudogene 15	pseudogene	pseudogene	Approved	5q23.1	05q23.1	NA	NA	NA	NA	NA	NA	2009-03-06	NA	NA	2013-09-23	100271317	ENSG00000243758	OTTHUMG00000157829	NA	NA	NG_011098	NA	NA	19123937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PGOHUM00000235365	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RPL35AP19	RPL35AP19	ok	1	rs79323383, SNTB1 and RPL35AP19, PMID:26821981	HGNC:36631	ribosomal protein L35a pseudogene 19	pseudogene	pseudogene	Approved	8q24.12	08q24.12	NA	NA	NA	NA	NA	NA	2009-03-06	NA	NA	2013-09-23	100271322	ENSG00000239872	OTTHUMG00000158692	NA	NA	NG_011123	NA	NA	19123937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PGOHUM00000249498	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RPL35P7	RPL35P7	ok	1	rs1973985, RPL35P9 and RPL35P7, PMID:26249676	HGNC:35740	ribosomal protein L35 pseudogene 7	pseudogene	pseudogene	Approved	13q33.3	13q33.3	NA	NA	NA	NA	NA	NA	2009-03-06	NA	NA	2009-03-11	341604	NA	NA	NA	NA	NG_010519	NA	NA	19123937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RPL35P9	RPL35P9	ok	1	rs1973985, RPL35P9 and RPL35P7, PMID:26249676	HGNC:39402	ribosomal protein L35 pseudogene 9	pseudogene	pseudogene	Approved	13q33.3	13q33.3	NA	NA	NA	NA	NA	NA	2010-12-03	NA	NA	2010-12-03	100873796	ENSG00000174418	OTTHUMG00000017320	NA	NA	NG_032288	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PGOHUM00000248681	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RPL36AP21	RPL36AP21	ok	1	rs11956350, H3.Y and RPL36AP21, PMID:27846195	HGNC:37041	ribosomal protein L36a pseudogene 21	pseudogene	pseudogene	Approved	5p15.1	05p15.1	NA	NA	NA	NA	NA	NA	2009-03-06	NA	NA	2013-09-23	100271332	ENSG00000240785	OTTHUMG00000157629	NA	NA	NG_011174	NA	NA	19123937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PGOHUM00000261404	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RPL36P14	RPL36P14	ok	1	rs10979414, CHCHD4P2 and RPL36P14, PMID:0	HGNC:35734	ribosomal protein L36 pseudogene 14	pseudogene	pseudogene	Approved	9q31.3	09q31.3	NA	NA	NA	NA	NA	NA	2009-03-06	NA	NA	2009-03-11	347292	NA	NA	NA	NA	NG_009517	NA	NA	19123937	NA	NA	NA	RPL36P14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RPL39P10	RPL39P10	ok	1	rs1033023, MIPEPP2 and RPL39P10, PMID:26198764	HGNC:35745	ribosomal protein L39 pseudogene 10	pseudogene	pseudogene	Approved	1q43	01q43	NA	NA	NA	NA	NA	NA	2009-03-06	NA	NA	2009-03-11	100129952	NA	NA	NA	NA	NG_010843	NA	NA	19123937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RPL39P17	RPL39P17	ok	1	rs444944, RPL39P17 and NUP210, PMID:0	HGNC:35545	ribosomal protein L39 pseudogene 17	pseudogene	pseudogene	Approved	3p25.1	03p25.1	NA	NA	NA	NA	NA	NA	2009-03-06	NA	NA	2009-03-11	100271024	NA	NA	NA	NA	NG_010914	NA	NA	19123937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RPL3P8	RPL3P8	ok	3	rs211829, RPL3P8 and IMMP2L, PMID:25056061; rs211829, RPL3P8 and IMMP2L, PMID:26198764; rs4730430, RPL3P8 and IMMP2L, PMID:23453885	HGNC:35498	ribosomal protein L3 pseudogene 8	pseudogene	pseudogene	Approved	7q31.1	07q31.1	NA	NA	NA	NA	NA	NA	2009-03-06	NA	NA	2012-11-05	646620	ENSG00000232199	OTTHUMG00000155017	NA	NA	NG_009422	NA	NA	19123937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PGOHUM00000232961	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RPL4P2	RPL4P2	ok	1	rs513088, FMO10P and RPL4P2, PMID:26198764	HGNC:36836	ribosomal protein L4 pseudogene 2	pseudogene	pseudogene	Approved	1q24.1	01q24.1	NA	NA	NA	NA	NA	NA	2009-03-06	NA	NA	2012-11-05	646688	ENSG00000232341	OTTHUMG00000034324	NA	NA	NG_010174	NA	NA	19123937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PGOHUM00000245066	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RPL4P5	RPL4P5	ok	1	rs2026714, ACTG1P14 and RPL4P5, PMID:26198764	HGNC:35699	ribosomal protein L4 pseudogene 5	pseudogene	pseudogene	Approved	9p24.1	09p24.1	NA	NA	NA	NA	NA	NA	2009-03-06	NA	NA	2012-11-05	158345	ENSG00000230207	OTTHUMG00000019537	NA	NA	NG_010714	NA	NA	19123937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PGOHUM00000235960	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RPL5	RPL5	ok	2	rs10782945, RPL5, PMID:0; rs6604026, RPL5, PMID:0	HGNC:10360	ribosomal protein L5	protein-coding gene	gene with protein product	Approved	1p22.1	01p22.1	L5|PPP1R135|uL18	protein phosphatase 1, regulatory subunit 135	NA	NA	Protein phosphatase 1 regulatory subunits|L ribosomal proteins	694|729	1995-09-08	NA	NA	2018-12-06	6125	ENSG00000122406	OTTHUMG00000010899	uc001doz.4	U14966	NM_000969	CCDS741	P46777	7937132|7772601	MGI:102854	RGD:619825	Diamond-Blackfan Anemia|http://www.dbagenes.unito.it/home.php?select_db=RPL5|LRG_1155|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_1155.xml	RPL5	603634	NA	NA	NA	NA	171052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RPL5P19	RPL5P19	ok	1	rs12190758, RPL5P19 and ATF1P1, PMID:26198764	HGNC:36604	ribosomal protein L5 pseudogene 19	pseudogene	pseudogene	Approved	6q15	06q15	NA	NA	NA	NA	NA	NA	2009-03-06	NA	NA	2013-05-20	100270906	ENSG00000220553	OTTHUMG00000015223	NA	NA	NG_010305	NA	NA	19123937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PGOHUM00000243713	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RPL5P24	RPL5P24	ok	2	rs188710179, RPL5P24 and NPM1P52, PMID:27846195; rs13276960, AZIN1 and RPL5P24, PMID:26198764	HGNC:35828	ribosomal protein L5 pseudogene 24	pseudogene	pseudogene	Approved	8q22.3	08q22.3	NA	NA	NA	NA	NA	NA	2009-03-06	NA	NA	2013-05-20	100270841	ENSG00000244052	OTTHUMG00000158676	NA	NA	NG_011288	NA	NA	19123937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PGOHUM00000249467	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RPL6P5	RPL6P5	ok	1	rs2381759, RPL6P5 and RNU7-2P, PMID:26198764	HGNC:36199	ribosomal protein L6 pseudogene 5	pseudogene	pseudogene	Approved	2q22.3	02q22.3	NA	NA	NA	NA	NA	NA	2009-03-06	NA	NA	2013-09-24	100270844	ENSG00000214064	OTTHUMG00000153705	NA	NA	NG_011303	NA	NA	19123937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PGOHUM00000240972	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RPL7AP12	RPL7AP12	ok	1	rs159788, ADRA1D and RPL7AP12, PMID:23453885	HGNC:16562	ribosomal protein L7a pseudogene 12	pseudogene	pseudogene	Approved	20p13	20p13	dJ189G13.1	NA	RPL7AL2	ribosomal protein L7a-like 2	NA	NA	2001-09-17	2009-01-23	2009-01-23	2009-09-22	128668	NA	NA	NA	AL121916	NG_000969.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RPL7AP56	RPL7AP56	ok	1	rs75528631, C11orf74 and RPL7AP56, PMID:27846195	HGNC:35585	ribosomal protein L7a pseudogene 56	pseudogene	pseudogene	Approved	11p12	11p12	NA	NA	NA	NA	NA	NA	2009-03-06	NA	NA	2013-09-24	100271536	ENSG00000242834	OTTHUMG00000158348	NA	NA	NG_010915	NA	NA	19123937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PGOHUM00000242641	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RPL7L1P11	RPL7L1P11	ok	1	rs2159767, FTH1P8 and RPL7L1P11, PMID:18347602	HGNC:39493	ribosomal protein L7 like 1 pseudogene 11	pseudogene	pseudogene	Approved	Xq28	Xq28	NA	NA	NA	ribosomal protein L7-like 1 pseudogene 11	NA	NA	2011-01-18	NA	2015-11-17	2015-11-17	347509	ENSG00000176970	OTTHUMG00000022610	NA	NA	NG_009927	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PGOHUM00000242068	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RPL7P20	RPL7P20	ok	1	rs10077591, RPL21P59 and RPL7P20, PMID:27922604	HGNC:36013	ribosomal protein L7 pseudogene 20	pseudogene	pseudogene	Approved	5q34	05q34	NA	NA	NA	NA	NA	NA	2009-03-06	NA	NA	2013-10-09	728843	ENSG00000254252	OTTHUMG00000157934	NA	NA	NG_010025	NA	NA	19123937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PGOHUM00000235449	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RPL7P43	RPL7P43	ok	1	rs10862476, RPL7P43 and RWDD1P3, PMID:26198764	HGNC:36441	ribosomal protein L7 pseudogene 43	pseudogene	pseudogene	Approved	12q21.2	12q21.2	NA	NA	NA	NA	NA	NA	2009-03-06	NA	NA	2013-10-09	100271224	ENSG00000241045	OTTHUMG00000157625	NA	NA	NG_010619	NA	NA	19123937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PGOHUM00000239867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RPL7P6	RPL7P6	ok	1	rs11829119, CAPZA3 and RPL7P6, PMID:25944848	HGNC:32430	ribosomal protein L7 pseudogene 6	pseudogene	pseudogene	Approved	12p12.3	12p12.3	NA	NA	NA	NA	NA	NA	2009-03-01	NA	NA	2014-11-18	90193	ENSG00000227525	OTTHUMG00000157497	NA	AC092828	NG_005389	NA	NA	19123937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PGOHUM00000258664	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RPL7P9	RPL7P9	ok	2	rs7544736, RPL7P9 and PTBP2, PMID:19571811; rs12071951, NDUFS5P2 and RPL7P9, PMID:22688191	HGNC:37028	ribosomal protein L7 pseudogene 9	pseudogene	pseudogene	Approved	1p21.3	01p21.3	NA	NA	NA	NA	NA	NA	2009-03-06	NA	NA	2013-10-09	653702	ENSG00000137970	OTTHUMG00000010686	NA	NA	NG_007184	NA	NA	19123937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RPL9P19	RPL9P19	ok	1	rs13247936, NXPH1 and RPL9P19, PMID:26198764	HGNC:36688	ribosomal protein L9 pseudogene 19	pseudogene	pseudogene	Approved	7p21.3	07p21.3	NA	NA	NA	NA	NA	NA	2009-03-06	NA	NA	2009-03-11	100129634	NA	NA	NA	NA	NG_010510	NA	NA	19123937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RPLP2P3	RPLP2P3	ok	1	rs2186903, SLC35F2 and RPLP2P3, PMID:23453885	HGNC:36494	ribosomal protein lateral stalk subunit P2 pseudogene 3	pseudogene	pseudogene	Approved	11q22.3	11q22.3	NA	NA	NA	ribosomal protein, large, P2 pseudogene 3	NA	NA	2009-03-06	NA	2016-03-03	2016-03-03	643949	NA	NA	NA	NA	NG_010565	NA	NA	19123937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RPS10P16	RPS10P16	ok	1	rs1351356, RPS10P16 and EXT1, PMID:26198764	HGNC:36200	ribosomal protein S10 pseudogene 16	pseudogene	pseudogene	Approved	8q24.11	08q24.11	NA	NA	NA	NA	NA	NA	2009-03-06	NA	NA	2016-08-17	100271050	ENSG00000239917	OTTHUMG00000158690	NA	NA	NG_011043	NA	NA	19123937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PGOHUM00000303363	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RPS15AP22	RPS15AP22	ok	2	rs7801375, RPS15AP22 and PLXNA4, PMID:26198764; rs7801375, RPS15AP22 and PLXNA4, PMID:25056061	HGNC:36305	ribosomal protein S15a pseudogene 22	pseudogene	pseudogene	Approved	7q32.3	07q32.3	NA	NA	NA	NA	NA	NA	2009-03-06	NA	NA	2009-03-11	100271557	NA	NA	NA	NA	NG_011019	NA	NA	19123937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RPS15AP34	RPS15AP34	ok	1	rs2018916, RPS15AP34 and CDH11, PMID:26198764	HGNC:35609	ribosomal protein S15a pseudogene 34	pseudogene	pseudogene	Approved	16q21	16q21	NA	NA	NA	NA	NA	NA	2009-03-06	NA	NA	2017-01-09	390735	ENSG00000241808	OTTHUMG00000158177	NA	NA	NG_010426	NA	NA	19123937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PGOHUM00000293628	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RPS15P6	RPS15P6	ok	1	rs77421486, RPS15P6 and RPL21P59, PMID:26198764	HGNC:36653;HGNC:10395	ribosomal protein S15 pseudogene 6;entry withdrawn	pseudogene;withdrawn	pseudogene;withdrawn	Approved;Entry Withdrawn	5q34	05q34	NA	NA	NA	NA	NA	NA	2009-03-06	NA	NA	2009-03-11;2009-01-23	391845	NA	NA	NA	NA	NG_010863	NA	NA	19123937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RPS17P12	RPS17P12	ok	1	rs10255295, MIR4468 and RPS17P12, PMID:23453885	HGNC:35930	ribosomal protein S17 pseudogene 12	pseudogene	pseudogene	Approved	7q34	07q34	NA	NA	NA	NA	NA	NA	2009-03-06	NA	NA	2009-03-11	442726	NA	NA	NA	NA	NG_009855	NA	NA	19123937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RPS17P17	RPS17P17	ok	1	rs5955415, HNRNPA3P3 and RPS17P17, PMID:0	HGNC:35647	ribosomal protein S17 pseudogene 17	pseudogene	pseudogene	Approved	Xq27.1	Xq27.1	NA	NA	NA	NA	NA	NA	2009-03-06	NA	NA	2011-09-20	100271230	ENSG00000225758	OTTHUMG00000022546	NA	NA	NG_010652	NA	NA	19123937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PGOHUM00000241576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RPS17P2	RPS17P2	ok	1	rs7712671, RPS17P2 and RPL35AP15, PMID:26198764	HGNC:10398	ribosomal protein S17 pseudogene 2	pseudogene	pseudogene	Approved	5q23.1	05q23.1	NA	NA	RPS17L1|RPS17A	ribosomal protein S17a-like 1 (pseudogene)	NA	NA	2009-03-01	2001-12-14	2001-12-05	2014-11-19	6219	ENSG00000197575	OTTHUMG00000157828	NA	NA	NG_003033	NA	NA	3459254|3240863|19123937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RPS17P8	RPS17P8	ok	7	rs59979824, RPS17P8 and GLULP6, PMID:25056061; rs59979824, RPS17P8 and GLULP6, PMID:26198764; rs17662626, RPS17P8 and GLULP6, PMID:21926974; rs17662626, RPS17P8 and GLULP6, PMID:23453885; rs6716963, RPS17P8 and GLULP6, PMID:26198764; rs13424309, RPS17P8 and GLULP6, PMID:26198764; rs78901727, RPS17P8 and GLULP6, PMID:26198764	HGNC:36772	ribosomal protein S17 pseudogene 8	pseudogene	pseudogene	Approved	2q32.3	02q32.3	NA	NA	NA	NA	NA	NA	2009-03-06	NA	NA	2012-10-12	100271070	ENSG00000226242	NA	NA	NA	NG_011147	NA	NA	19123937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PGOHUM00000241048	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RPS19BP1	RPS19BP1	ok	2	rs5757717, RPS19BP1 and CACNA1I, PMID:26198764; rs9611198, RPS19BP1 and CACNA1I, PMID:22883433	HGNC:28749	ribosomal protein S19 binding protein 1	protein-coding gene	gene with protein product	Approved	22q13.1	22q13.1	MGC52010|FLJ21770	NA	NA	NA	NA	NA	2006-02-14	NA	NA	2014-11-19	91582	ENSG00000187051	OTTHUMG00000151101	uc003ayb.3	BC037573	NM_194326	CCDS13997	Q86WX3	16289379	MGI:1913788	RGD:1562823	NA	RPS19BP1	610225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RPS20P26	RPS20P26	ok	1	rs11039131, RPS20P26 and DDB2, PMID:26198764	HGNC:36980	ribosomal protein S20 pseudogene 26	pseudogene	pseudogene	Approved	11p11.2	11p11.2	NA	NA	NA	NA	NA	NA	2009-03-06	NA	NA	2009-03-11	646660	NA	NA	NA	NA	NG_011349	NA	NA	19123937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RPS25P4	RPS25P4	ok	1	rs2358740, DCP1A and RPS25P4, PMID:26198764	HGNC:35669	ribosomal protein S25 pseudogene 4	pseudogene	pseudogene	Approved	3p21.1	03p21.1	NA	NA	NA	NA	NA	NA	2009-03-06	NA	NA	2009-03-11	391539	NA	NA	NA	NA	NG_010598	NA	NA	19123937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RPS26P38	RPS26P38	ok	1	rs12570629, MINPP1 and RPS26P38, PMID:0	HGNC:36406	ribosomal protein S26 pseudogene 38	pseudogene	pseudogene	Approved	10q23.2	10q23.2	NA	NA	NA	NA	NA	NA	2009-03-06	NA	NA	2016-08-17	100129552	ENSG00000234192	OTTHUMG00000018681	NA	NA	NG_010063	NA	NA	19123937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PGOHUM00000290235	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RPS26P51	RPS26P51	ok	3	rs5020196, RPS26P51 and TMEM114, PMID:27846195; rs146767487, RPS26P51 and TMEM114, PMID:27846195; rs9930542, RPS26P51 and TMEM114, PMID:27846195	HGNC:36254	ribosomal protein S26 pseudogene 51	pseudogene	pseudogene	Approved	16p13.3	16p13.3	NA	NA	NA	NA	NA	NA	2009-03-06	NA	NA	2009-03-11	100271576	NA	NA	NA	NA	NG_011117	NA	NA	19123937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RPS27P22	RPS27P22	ok	1	rs7303433, RPS27P22 and SOX5, PMID:26198764	HGNC:36090	ribosomal protein S27 pseudogene 22	pseudogene	pseudogene	Approved	12p12.1	12p12.1	NA	NA	NA	NA	NA	NA	2009-03-06	NA	NA	2014-11-18	100131418	ENSG00000241451	OTTHUMG00000157506	NA	NA	NG_010471	NA	NA	19123937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PGOHUM00000239706	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RPS29P13	RPS29P13	ok	2	rs142794624, RPS29P13 and VGLL2, PMID:27846195; rs142794624, RPS29P13 and VGLL2, PMID:27846195	HGNC:35818	ribosomal protein S29 pseudogene 13	pseudogene	pseudogene	Approved	6q22.1	06q22.1	NA	NA	NA	NA	NA	NA	2009-03-06	NA	NA	2016-07-28	100271122	ENSG00000217089	OTTHUMG00000015450	NA	NA	NG_010075	NA	NA	19123937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PGOHUM00000301522	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
