Entry	Trait	SNP_rsID	anno_class	gene1_symbol	gene1_ID	gene2_symbol	gene2_ID	car	pos	PValue	source	PubMed	analysis_ID	study_ID	study_name	population
1503	Schizophrenia	7016107	intergenic	CYCSP22	360175	PXDNL	137902	8	50876759	6.32E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1504	Schizophrenia	11583588	intergenic	EFCAB14	9813	CYP4B1	1580	1	46768663	6.44E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1505	Schizophrenia	3935261	intergenic	MIR4268	100422959	EPHA4	2043	2	220116320	6.78E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1506	Schizophrenia	4890614	intron	PSTPIP2	9050	PSTPIP2	9050	18	46013904	6.88E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1507	Schizophrenia	10492258	intergenic	TBX3	6926	UBA52P7	100128617	12	115016132	6.91E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1508	Schizophrenia	6428009	intergenic	FMOD	2331	PRELP	5549	1	203392045	6.92E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1509	Schizophrenia	7200634	intron	WWOX	51741	WWOX	51741	16	79142440	7.11E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1510	Schizophrenia	6627154	intergenic	GPR50	9248	VMA21	203547	X	151324628	7.13E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1511	Schizophrenia	7610766	intron	LOC101929579	101929579	LOC101929579	101929579	3	107396470	7.23E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1512	Schizophrenia	4632716	intergenic	ADAM20P3	644325	ZFP42	132625	4	187884785	7.25E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1513	Schizophrenia	4342958	intergenic	BTBD7P2	100420392	RPS6P15	100129732	10	111434915	7.51E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1514	Schizophrenia	5969786	intergenic	GPR50	9248	VMA21	203547	X	151357349	7.52E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1515	Schizophrenia	4132554	intergenic	CDK1	983	RHOBTB1	9886	10	60840529	7.66E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1516	Schizophrenia	293983	intron	ANO3	63982	ANO3	63982	11	26578824	7.79E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1517	Schizophrenia	2204919	intergenic	RNU6-34P	100873749	COX7A2P2	1348	4	96802628	7.8E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1518	Schizophrenia	11157816	intron	LINC00640	283553	LINC00640	283553	14	51336193	7.91E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1519	Schizophrenia	1468958	intergenic	RNA5SP93	100873326	EIF2S2P7	647016	2	56814637	8.06E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1520	Schizophrenia	10102886	intergenic	CYCSP22	360175	PXDNL	137902	8	50893015	8.33E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1521	Schizophrenia	8019257	intergenic	RPL15P2	326279	DICER1	23405	14	94948776	8.5E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1522	Schizophrenia	409797	intron	NRCAM	4897	NRCAM	4897	7	108157415	8.78E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1523	Schizophrenia	8058517	intron	PRMT7	54496	PRMT7	54496	16	68345957	8.82E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1524	Schizophrenia	11774379	intron	EMC2	9694	EMC2	9694	8	108455733	9.01E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1525	Schizophrenia	6473431	intergenic	CYCSP22	360175	PXDNL	137902	8	50852298	9.09E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1526	Schizophrenia	12570629	intergenic	MINPP1	9562	RPS26P38	100129552	10	87624909	9.12E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1527	Schizophrenia	7697633	intron	CCSER1	401145	CCSER1	401145	4	90575595	9.31E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1528	Schizophrenia	303746	intergenic	TRH-GTG1-9	100009607	CDCA4P1	100420502	9	14488906	9.39E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1529	Schizophrenia	3912494	intron	FHIT	2272	FHIT	2272	3	60021931	9.8E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1530	Schizophrenia	2535436	intron	NINJ2	4815	NINJ2	4815	12	589468	9.93E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
